#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_39|19953                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_3|19946                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_42|20110                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_45|20102                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_49|20095                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_4|20003                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_51|20087                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_52|20080                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_56|20066                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_57|19966                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_61|20073                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_9|19988                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RD15|7180                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS24|28439                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RSCM|9965                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2279|24393                  -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RUN2474|24385                  -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-09-161|2271                 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-10-244|2263                 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-SY1|28432                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-T02|6053                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SD54|1857                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SEPPX05|8319                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2064|14377                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2312|14370                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2330|14323                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2729|14365                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3103|14316                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3175|14307                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3300|14435                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3730|14358                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3755|14351                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3822|14428                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3882|14421                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28202                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T101|14384                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T117|14330                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T11|14300                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T42|14414                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T51|14293                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T523|14620                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T60|14407                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T78|14344                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T82|14398                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T95|14391                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T98|14335                      -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_1|20059                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_22|20045                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_28|20038                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_36|20031                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_42|20010                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_53|20024                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_63|20017                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_7|20052                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UTT-25|10489                   -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW386|18121                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW757|6703                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW763|24403                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Y45|452                        -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YC40-M|6765                    -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YQ|23583                       -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_LLRS-1|28014                        -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3219|24880                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3727|24871                     -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_011003323.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_subsp_celebesensis_UGMSS_Db01|26242 -          CSD                  PF00313.25   2.7e-30   99.8   0.3   3.1e-30   99.6   0.3   1.0   1   0   0   1   1   1   1 -
WP_199028067.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_ASV6|26111                              -          CSD                  PF00313.25   2.7e-30   99.8   0.4   3.2e-30   99.6   0.4   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_58_RSOL|4700                   -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_4NA327D5|18078                          -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3080                                -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_AU12-08|1879                            -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_MD27|4707                               -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_021193171.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NT80|6085                               -          CSD                  PF00313.25   3.8e-30   99.3   0.3   4.4e-30   99.1   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_23-10BR|2623                   -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_B50|3516                       -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs277|23904                -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs287|23898                -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRs304|23888                -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CCRMRsB7|23894                 -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP1416|3556                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP3858|5261                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
WP_003274444.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CFBP6783|3545                  -          CSD                  PF00313.25   4.4e-30   99.1   0.3   5.1e-30   98.9   0.3   1.0   1   0   0   1   1   1   1 -
