WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909	WP_197387532.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24909
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241647|24561
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF241648|24568
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF211472|24834
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF311693|24841
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB4029|24864
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3727|24870
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_197334316.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_NCPPB3219|24885
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB253|24893
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_NCPPB325|24901
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_NCPPB216|24906
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1414|24939
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_003943666.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24951
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_094395565.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD511|24953
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_020747161.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24967
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_193027634.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_LMG9673|24968
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3278|24974
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD4138|25031
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3634|25069
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_PD3570|25076
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3270|25083
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25304
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed66|25312
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed59|25319
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed30|25326
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed16|25333
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed54|25341
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed72|25348
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_Lallmahomed13|25355
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_362200|25362
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_199030530.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_ASV6|26113
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_subsp_celebesensis_UGMSS_Db01|26241
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_010812830.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_syzygii_LLRS-1|28013
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_RS476|28022
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28201
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_B265|28409
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-SY1|28431
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS24|28438
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_pseudosolanacearum_T2C-Rasto|29615
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_004626726.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_UNCCL144|29851
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_027677448.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30042
WP_124382073.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_SET104|16595	WP_092972117.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30045
